Tags,Sub Tags,True or not?,paper link,data_source,text,text_len
Controversy,Political,FALSE,https://www.politifact.com/article/2015/feb/26/50-fox-news-lies-6-seconds-daily-show/,Link,Colorado food stamp recipients can use ATMs to get cash to buy marijuana.,73
Stereotype,Gender / Sexual Orientation,FALSE,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315212043-23/implicit-bias-stereotype-threat-epistemic-injustice-jennifer-saul,CT papers,Women are not good at mathematics.,33
Fact,"Medicine, Science",TRUE,https://en.wikipedia.org/wiki/Tuskegee_Syphilis_Study,WP,"The Tuskegee Syphilis Study was a study conducted between 1932 and 1972 by the United States Public Health Service and the Centers for Disease Control and Prevention on a group of nearly 400 African Americans with syphilis. The purpose of the study was to observe the effects of the disease when untreated. None of the infected men were treated with penicillin despite the fact that, by 1947, the antibiotic was widely available and had become the standard treatment for syphilis.",480
Conspiracy,Political,Dont Know,https://www.jstor.org/stable/3791630,CT papers,George Bush and other Republicans conspired with Iranian officials to delay the release of American hostages until after the 1980 elections.,140
Conspiracy,Political,Dont Know,https://www.jstor.org/stable/3791630,CT papers,Anita Hill was part of an organized conspiracy against Judge Clarence Thomas.,77
Conspiracy,"Medicine, Science",Dont Know,https://www.jstor.org/stable/3791630,CT papers,The AIDS virus was created deliberately in a government laboratory.,67
Conspiracy,Political,Dont Know,https://www.jstor.org/stable/3791630,CT papers,President Kennedy was killed by an organized conspiracy.,55
Conspiracy,"Gender / Sexual Orientation, Political",Dont Know,https://www.jstor.org/stable/3791630,CT papers,The government deliberately spread the AIDS virus in the homosexual community.,78
Conspiracy,"Political, Racial",Dont Know,https://www.jstor.org/stable/3791630,CT papers,The government deliberately spread the AIDS virus in the black community.,72
Conspiracy,Religion,Dont Know,https://www.jstor.org/stable/3791630,CT papers,The Japanese are deliberately conspiring to destroy the American economy.,72
Conspiracy,Political,Dont Know,https://www.jstor.org/stable/3791630,CT papers,The American government deliberately put drugs into the inner city communities.,78
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,The government has employed people in secret to assassinate others.,66
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Government agencies have been secretly involved in the assassination of their own citizens.,90
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"The deaths of certain high-profile public figures have been the result of covert, government-sanctioned operations.",114
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Certain world leading political figures who died untimely deaths were in fact “taken out” by government operatives.,114
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"For strategic reasons, the government permits certain terrorist activities to occur which could otherwise be prevented.",118
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"Some acts of terrorism, which have resulted in the deaths of many civilians, have been secretly directed by government operatives.",129
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,High-level politicians have had certain people killed in order to prevent embarrassing events from becoming publicly known.,122
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Government agencies secretly keep certain outspoken celebrities and citizens under constant surveillance.,104
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,The government lies about their knowledge of terrorist activities.,65
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"There are ongoing, hidden efforts to marginalize, control, or destroy certain groups of people through the use of political policies.",132
Conspiracy,Others,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Certain celebrities and/or public figures actually faked their own deaths in order to escape the spotlight.,106
Conspiracy,"Medicine, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Viruses and/or diseases have been deliberately disseminated to infect certain populations.,89
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,The government has staged important societal events in order to manipulate voters.,81
Conspiracy,Political,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,The government fakes evidence relating to significant world events to deceive citizens.,86
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"Secret organizations communicate with extra terrestrials, but keep this fact from the public.",92
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Some UFO sightings and rumors are planned or staged in order to distract the public from real alien contact.,107
Conspiracy,"Science, Technology",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Some existing technologies are the result of reverse engineering alien technology.,81
Conspiracy,Science,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Space missions are deliberately sabotaged so that the public does not learn of existing alien activity in the solar system.,122
Conspiracy,Science,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Movies and TV shows featuring aliens are a way of preparing the population for the news that aliens are real and have visited earth.,131
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,The power held by heads of state is second to that of small unknown groups who really control world politics.,108
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"A small, secret group of people is actually in control of the world economy.",75
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Certain significant world events have been the result of the activity of a small group who secretly manipulate world politics.,125
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"A small, secret group of people is responsible for making all major world decisions, such as going to war.",105
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Members of a secret group have infiltrated governments and powerful organizations in order to 1 day bring their group to the point of global control.,148
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"Many well-known celebrities, politicians, and wealthy people are members of a secret society which has control over our lives.",125
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"Large, influential industries are in fact tightly controlled by a small, secret group of people.",95
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"Small groups of people are in possession of secret knowledge which would change our understanding of the world, and are deliberately keeping it hidden.",150
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Secret organizations have access to large amounts of personal data on every citizen and sell it to the government.,113
Conspiracy,"Company / Pharmacy / Organization, Medicine, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"The rapid spread of certain viruses and/or diseases is the result of the deliberate, concealed efforts of some organization.",123
Conspiracy,"Company / Pharmacy / Organization, Medicine, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Experiments involving new drugs are carried out on the general public without their knowledge or consent.,104
Conspiracy,"Medicine, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"Cures for certain deadly and common diseases exist, but are being deliberately withheld.",87
Conspiracy,"Environment, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Certain natural disasters have in fact been the result of secret testing of powerful and advanced technology with unknown capabilities.,134
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,The pharmaceutical industry administers harmful treatments without people’s consent in order to keep people sick and boost drug sales.,133
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Technology with mind-control capacities exists and is currently being used on people without their knowledge.,108
Conspiracy,Company / Pharmacy / Organization,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,The government withholds a lot of information about diseases and their treatments from the public.,97
Conspiracy,Science,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Certain chemicals are put in the water supply in order to control the people.,77
Conspiracy,Science,Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Groups of scientists deliberately attempt to create panic about future risks because it is in their interests to do so.,118
Conspiracy,"Science, Technology",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Advanced technology is secretly used to placate the people and suppress dissent.,79
Conspiracy,"Medicine, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,"Progress toward a cure for cancer, AIDS, and other diseases is deliberately being hindered.",90
Conspiracy,"Medicine, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Some viruses and/or diseases which many people are infected with were created in laboratories as bio-weapons.,108
Conspiracy,"Medicine, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Family planning policies are part of a plot to control and limit certain populations.,84
Conspiracy,"Medicine, Science",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,Drugs are deliberately supplied to certain communities in order to marginalize or destroy them.,94
Conspiracy,"Science, Technology",Dont Know,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,New and better technology is suppressed by those whose current business would be disrupted by it.,96
